,Fecha,Magnitud,Intensidad,GAP,Latitud,Longitud,Lugar,Id,Hipocentro,Region,Pais
47743,2011-04-11 08:26:35.300,5.2,5.6,89.6,37.061,140.353,"13 km SW of Ishikawa, Japan",",usc0002n9y,usp000hzqa,",48.9,Fukushima,JP
47745,2011-04-11 08:16:12.730,6.6,7.1,10.1,37.001,140.401,"17 km SSW of Ishikawa, Japan",",usc0002n9v,usp000hzq8,choy20110411081612,duputel201104110816a,iscgem16416735,atlas20110411081612,",11.0,Fukushima,JP
47752,2011-04-10 21:35:52.590,5.1,4.1,47.7,36.774,140.987,"21 km E of Kitaibaraki, Japan",",usp000hzp9,usc0002mw9,iscgem16416192,",35.0,Ibaraki,JP
47782,2011-04-09 12:57:47.820,5.9,4.8,12.6,29.999,131.78,"110 km SE of Nishinoomote, Japan",",usp000hzky,usc0002map,choy20110409125748,iscgem16415851,",11.0,Kagoshima,JP
47848,2011-04-07 14:32:43.290,7.1,7.8,17.7,38.276,141.588,"29 km ESE of Ishinomaki, Japan",",usc0002ksa,atlas20110407143200,atlas20110407143243,usp000hzf6,choy20110407143243,duputel201104071432a,iscgem16413596,",42.0,Miyagi,JP
47867,2011-04-06 13:54:52.200,5.3,3.4,32.8,37.654,141.425,"42 km ENE of Namie, Japan",",usc0002k59,usp000hzd6,iscgem16411054,",59.6,Fukushima,JP
47982,2011-04-02 07:55:55.120,4.8,4.6,57.2,36.205,139.766,"5 km ENE of Koga, Japan",",usc0002hgk,usp000hz4d,",68.8,Ibaraki,JP
48010,2011-04-01 11:57:54.390,5.9,4.6,66.8,39.323,141.95,"6 km SE of ?tsuchi, Japan",",usc0002gsr,usp000hz2b,choy20110401115754,atlas20110401115754,iscgem16403135,",41.0,Iwate,JP
48055,2011-03-31 07:15:30.190,6.0,3.3,55.5,38.922,141.821,"18 km SSE of ?funato, Japan",",usc0002fj4,usp000hyzj,choy20110331071530,atlas20110331071530,iscgem16399899,",42.0,Iwate,JP
48091,2011-03-30 12:51:36.570,5.1,2.2,50.3,35.396,141.013,"40 km SSE of Hasaki, Japan",",usp000hyxq,usc0002euk,iscgem602443950,",12.0,Chiba,JP
48136,2011-03-29 10:54:33.200,6.1,4.8,21.0,37.401,142.29,"114 km E of Namie, Japan",",usc0002dr3,usp000hyv2,choy20110329105433,iscgem602707319,",15.0,Fukushima,JP
48181,2011-03-27 22:23:58.800,6.2,4.8,20.4,38.415,142.011,"62 km E of Ishinomaki, Japan",",usp000hyrs,usc0002cqa,choy20110327222358,atlas20110327222358,iscgem602696198,",19.0,Miyagi,JP
48289,2011-03-25 11:36:24.490,6.2,4.0,37.0,38.772,141.88,"36 km SSE of ?funato, Japan",",usp000hyjm,usc0002bc9,choy20110325113624,iscgem602442668,atlas20110325113624,",39.0,Iwate,JP
48346,2011-03-24 08:21:00.140,5.8,2.7,54.3,39.079,142.084,"28 km SE of Kamaishi, Japan",",at00lijz73,usp000hyfh,choy20110324082100,atlas20110324082100,iscgem602442647,",27.0,Iwate,JP
48371,2011-03-23 23:56:51.260,4.9,4.6,101.8,36.165,139.884,"9 km NW of Ishige, Japan",",usc0002a3g,usp000hyed,",69.6,Ibaraki,JP
48503,2011-03-22 09:44:29.330,6.4,2.7,39.9,39.851,143.437,"130 km E of Miyako, Japan",",usc00028qz,usp000hy8e,choy20110322094428,iscgem17197975,",13.0,Iwate,JP
48504,2011-03-22 09:19:06.230,6.1,4.3,32.3,37.325,141.791,"72 km ESE of Namie, Japan",",usc00028qt,usp000hy8c,choy20110322091906,iscgem16342199,",31.0,Fukushima,JP
48515,2011-03-22 07:18:45.380,6.4,3.5,18.2,37.244,144.003,"267 km E of Namie, Japan",",usp000hy7y,usc00028pe,choy20110322071845,iscgem602684288,",11.0,Miyagi,JP
48733,2011-03-19 09:56:47.710,5.7,6.5,20.0,36.796,140.268,"8 km WNW of Daigo, Japan",",usp000hxx5,usc00026q2,choy20110319095647,atlas20110319095651,iscgem17197181,",6.0,Ibaraki,JP
48921,2011-03-17 12:54:52.640,5.8,4.3,31.8,36.757,141.202,"40 km E of Kitaibaraki, Japan",",usc000252e,usp000hxny,choy20110317125452,atlas20110317125452,iscgem601668862,",29.0,Fukushima,JP
48924,2011-03-17 12:32:04.610,5.5,5.0,50.6,35.496,140.763,"26 km SSE of Asahi, Japan",",usc0002522,usp000hxnv,iscgem602443670,",35.8,Chiba,JP
48955,2011-03-17 04:13:56.780,6.2,3.7,40.4,40.136,142.168,"57 km NNE of Miyako, Japan",",usp000hxmc,usc00024xx,iscgem602668515,atlas20110317041356,",29.0,Iwate,JP
49037,2011-03-16 13:39:05.310,5.3,4.3,79.7,35.823,140.306,"4 km NNW of Narita, Japan",",us2011indt,usp000hxgt,iscgem602442411,",84.8,Chiba,JP
49081,2011-03-16 04:14:30.520,5.4,4.3,74.0,37.552,141.429,"38 km E of Namie, Japan",",usp000hxf4,usc00023zz,iscgem602443619,",16.6,Fukushima,JP
49083,2011-03-16 03:52:02.970,5.7,5.8,23.9,35.747,140.71,"6 km ENE of Asahi, Japan",",usp000hxf1,usc00023zp,choy20110316035205,atlas20110316035205,iscgem16320521,",10.0,Chiba,JP
49145,2011-03-15 15:23:53.850,6.1,2.9,57.4,40.335,143.288,"138 km ENE of Miyako, Japan",",usc00023hu,usp000hxcu,choy20110315152353,iscgem17196173,",18.0,Iwate,JP
49162,2011-03-15 13:31:46.320,6.0,7.0,39.9,35.272,138.582,"6 km NNW of Fujinomiya, Japan",",usp000hxc7,usc00023fx,choy20110315133146,atlas20110315133146,iscgem16318259,",9.0,Shizuoka,JP
49285,2011-03-14 19:28:28.690,5.1,3.6,75.0,38.64,141.721,"44 km NE of Ishinomaki, Japan",",usc00022xf,usp000hx7v,iscgem602659259,",39.3,Miyagi,JP
49466,2011-03-14 01:02:38.560,5.5,3.6,30.7,36.408,140.894,"29 km ENE of ?arai, Japan",",usp000hx1e,usc000227k,choy20110314010240,iscgem602443480,atlas20110314010238,",11.0,Ibaraki,JP
49553,2011-03-13 17:55:21.600,5.6,2.7,28.0,35.152,141.1,"65 km E of ?hara, Japan",",usp000hwyc,usc00021xb,iscgem602443467,",9.6,Chiba,JP
49590,2011-03-13 15:10:52.460,5.2,3.8,91.7,35.468,140.834,"29 km S of Hasaki, Japan",",usc00021tp,usp000hwx2,iscgem16310952,",35.0,Chiba,JP
49770,2011-03-13 03:01:29.960,4.6,3.9,97.2,37.185,140.139,"24 km WSW of Sukagawa, Japan",",usc00021g1,usp000hwr4,",47.5,Tochigi,JP
49800,2011-03-13 01:26:04.250,6.1,4.1,22.6,35.723,141.637,"72 km E of Hasaki, Japan",",usp000hwq6,usc00021dt,choy20110313012607,iscgem602442301,",8.0,Chiba,JP
50001,2011-03-12 14:03:31.310,5.6,6.3,34.6,38.791,142.549,"78 km ESE of ?funato, Japan",",usc00020qm,usp000hwgb,iscgem602655285,",35.0,Iwate,JP
50138,2011-03-12 07:07:32.980,4.9,3.3,54.5,38.351,142.124,"72 km E of Ishinomaki, Japan",",usc000204s,usp000hwbm,",41.6,Miyagi,JP
50436,2011-03-11 19:46:50.880,6.2,5.3,64.1,40.483,139.055,"88 km WNW of Noshiro, Japan",",usc0001z4n,usp000hw1y,iscgem16476158,",10.0,Akita,JP
50659,2011-03-11 11:36:40.920,6.6,6.1,9.5,39.241,142.463,"50 km ESE of ?tsuchi, Japan",",usc0001y4u,usp000hvuu,iscgem17193804,atlas20110311113640,",25.7,Iwate,JP
50820,2011-03-11 06:25:50.300,7.7,6.8,10.8,38.058,144.59,"272 km ESE of Kamaishi, Japan",",usc0001xig,usp000hvpg,iscgem16304073,",18.6,Iwate,JP
50825,2011-03-11 06:15:40.280,7.9,7.6,48.4,36.281,141.111,"47 km E of ?arai, Japan",",usc0001xhz,usp000hvpa,atlas20110311061540,iscgem602707261,",42.6,Ibaraki,JP
50840,2011-03-11 05:46:24.120,9.1,9.1,9.5,38.297,142.373,"2011 Great Tohoku Earthquake, Japan",",usc0001xgp,official20110311054624120_30,usp000hvnu,choy20110311054623,duputel201103110546a,atlas20110311054624,iscgem16461282,",29.0,Miyagi,JP
50865,2011-03-09 21:22:17.580,6.0,4.3,65.6,38.345,142.648,"114 km SE of ?funato, Japan",",usp000hvkg,usc0001wfj,choy20110309212217,iscgem602651127,",23.0,Iwate,JP
50870,2011-03-09 18:16:16.440,6.0,4.0,29.7,38.315,142.434,"99 km E of Ishinomaki, Japan",",usb0001rer,choy20110309181616,usp000hvk6,iscgem602442182,",22.0,Miyagi,JP
50878,2011-03-09 08:02:38.390,5.2,4.1,49.1,38.613,143.08,"128 km SE of Kamaishi, Japan",",usb0001r99,usp000hvje,",30.4,Iwate,JP
50904,2011-03-09 02:45:20.330,7.3,5.4,17.4,38.435,142.842,"120 km SE of ?funato, Japan",",usb0001r57,usp000hvhj,choy20110309024518,duputel201103090245a,atlas20110309024520,iscgem16293272,",32.0,Iwate,JP
50921,2011-02-26 20:38:02.390,5.1,5.3,59.5,36.121,137.353,"9 km E of Takayama, Japan",",usb0001l9m,usp000hv47,",3.4,Gifu,JP
50930,2011-02-25 19:12:31.230,5.3,3.0,104.5,34.333,140.235,"79 km SSE of Tateyama, Japan",",usb0001kpc,usp000hv2j,",66.8,Chiba,JP
50937,2011-02-21 06:46:10.440,4.9,5.0,67.6,33.841,135.324,"12 km NNW of Tanabe, Japan",",usb0001hy7,usp000huuh,",55.0,Wakayama,JP
50949,2011-02-10 13:03:02.650,5.3,4.3,44.2,37.151,141.279,"36 km ENE of Iwaki, Japan",",usp000hua9,usb0001brh,iscgem16019939,",33.0,Fukushima,JP
50956,2011-02-05 01:56:13.890,5.1,5.2,54.4,34.77,140.352,"41 km S of Katsuura, Japan",",usb0001939,usp000hu3w,iscgem16006253,",65.3,Chiba,JP
50971,2011-01-25 05:24:40.110,5.1,3.4,46.1,35.127,141.117,"67 km ESE of ?hara, Japan",",usp000htmp,usc00018th,",14.0,Chiba,JP
50980,2011-01-16 11:33:24.930,4.6,4.3,72.2,33.936,133.739,"11 km SSW of Ikedach?, Japan",",usp000ht7d,usc00013lq,",41.4,Tokushima,JP
51034,2010-12-06 07:30:32.710,5.7,3.1,55.5,40.904,142.967,"131 km ENE of Hachinohe, Japan",",usc0000jw6,usp000hqjz,choy20101206073032,gcmtc201012060730a,gcmt20101206073032,iscgem15688645,",22.0,Aomori,JP
51038,2010-12-01 21:44:06.680,4.5,4.1,73.0,43.033,141.409,"6 km SE of Sapporo, Japan",",usp000hqdj,usc0000i3h,",35.0,Hokkaido,JP
51040,2010-11-29 15:02:10.980,4.9,4.3,81.6,33.79,141.515,"186 km SE of Katsuura, Japan",",usp000hqa8,usc0000gxa,gcmtc201011291502a,gcmt20101129150211,",40.3,Chiba,JP
51048,2010-11-24 11:09:11.650,5.0,4.3,85.9,36.202,140.804,"23 km ESE of ?arai, Japan",",usc0000fhy,usp000hq1m,gcmtc201011241109a,gcmt20101124110911,iscgem15671146,",38.8,Ibaraki,JP
51066,2010-11-05 10:14:04.400,4.5,6.0,118.6,36.021,139.656,"0 km NW of Shiraoka, Japan",",us2010dga6,usp000hp4f,",64.0,Saitama,JP
51067,2010-11-04 22:30:51.800,4.8,4.3,101.8,36.71,141.212,"42 km ESE of Kitaibaraki, Japan",",usp000hp2p,usb0000aqh,",39.5,Ibaraki,JP
51094,2010-10-14 13:58:55.590,5.6,4.3,76.8,42.311,142.871,"41 km E of Shizunai-furukawach?, Japan",",us2010cjbd,usp000hn3m,gcmtc201010141358a,gcmt20101014135855,iscgem15248998,",59.0,Hokkaido,JP
51103,2010-10-09 06:12:23.170,4.4,3.4,109.8,35.812,140.444,"9 km SSW of Sawara, Japan",",usp000hmvv,usa0003xm9,",29.1,Chiba,JP
51114,2010-10-02 21:37:54.130,4.3,4.8,124.4,37.095,138.206,"6 km SSW of J?etsu, Japan",",us2010bxb8,usp000hmgs,",24.2,Niigata,JP
51120,2010-09-30 12:47:08.400,5.0,3.8,94.6,37.102,140.954,"8 km NE of Iwaki, Japan",",usp000hmdg,us2010bvbj,gcmtc201009301247a,gcmt20100930124708,iscgem15214986,",35.0,Fukushima,JP
51121,2010-09-29 16:23:44.810,4.2,4.6,111.4,37.211,139.99,"27 km N of Kuroiso, Japan",",us2010bubh,usp000hmbk,",36.6,Tochigi,JP
51123,2010-09-29 08:00:00.500,5.5,5.3,51.3,37.257,139.883,"35 km NNW of Kuroiso, Japan",",us2010buap,usp000hmb0,gcmtc201009290759a,gcmt20100929080000,iscgem15213269,",33.3,Tochigi,JP
51124,2010-09-29 03:02:01.990,4.7,3.6,112.8,37.268,139.949,"34 km NNW of Kuroiso, Japan",",us2010buag,usp000hmax,",42.1,Tochigi,JP
51127,2010-09-27 16:13:37.790,5.1,4.1,132.3,43.603,145.623,"31 km N of Nemuro, Japan",",usp000hm8w,us2010bsbh,gcmtc201009271613a,gcmt20100927161337,",97.4,Hokkaido,JP
51128,2010-09-26 17:54:58.730,4.6,4.0,96.2,35.603,140.049,"6 km W of Chiba, Japan",",usp000hm7m,us2010brbk,",49.9,Chiba,JP
51137,2010-09-21 20:31:52.590,4.4,3.4,98.6,35.733,140.386,"8 km SE of Narita, Japan",",us2010blbx,usp000hm1h,",27.4,Chiba,JP
51186,2010-08-31 02:30:36.080,4.7,3.4,106.6,40.403,139.13,"79 km WNW of Noshiro, Japan",",us2010aqad,usp000hjz3,",47.6,Akita,JP
51209,2010-08-14 04:25:08.280,4.8,2.7,81.1,42.827,142.223,"Hokkaido, Japan region",",us2010zyam,usp000hj3h,",104.1,Hokkaido,JP
51223,2010-08-10 05:50:37.540,5.9,3.4,71.0,39.406,143.148,"103 km E of Yamada, Japan",",us2010zuau,usp000hhue,iscgem600184237,",22.4,Iwate,JP
51238,2010-08-02 22:30:48.040,4.8,2.6,122.3,36.803,140.098,"9 km SE of ?tawara, Japan",",us2010zlb1,usp000hhdb,",84.5,Tochigi,JP
51250,2010-07-22 21:06:34.200,5.1,5.4,65.0,35.839,140.413,"9 km WSW of Sawara, Japan",",usp000hgh2,us2010zacb,gcmtc201007222106a,gcmt20100722210634,iscgem15006586,",47.0,Chiba,JP
51253,2010-07-20 21:19:20.310,4.9,5.0,118.6,34.28,135.533,"8 km WSW of Hashimoto, Japan",",usp000hg7q,us2010yycf,",66.1,Wakayama,JP
51275,2010-07-04 21:55:51.980,6.3,5.4,14.3,39.697,142.369,"37 km E of Miyako, Japan",",usp000heww,us2010yhbp,choy20100704215552,gcmtc201007042155a,gcmt20100704215552,iscgem600182913,atlas20100704215551,",27.0,Iwate,JP
51282,2010-07-03 19:33:14.680,5.1,4.3,55.5,39.058,140.715,"eastern Honshu, Japan",",us2010ygbd,usp000hev7,gcmtc201007031933a,gcmt20100703193314,",24.9,Akita,JP
51298,2010-06-27 21:03:27.220,5.3,3.7,91.5,41.662,141.657,"55 km NE of Mutsu, Japan",",usp000hemc,us2010yabq,gcmtc201006272103a,gcmt20100627210327,",67.6,Aomori,JP
51308,2010-06-19 10:00:50.020,5.0,4.3,111.0,41.42,142.453,"101 km S of Shizunai-furukawach?, Japan",",us2010xsaq,usp000he9a,gcmtc201006191000a,gcmt20100619100050,",34.3,Hokkaido,JP
51326,2010-06-13 03:32:57.240,5.9,5.5,13.4,37.372,141.625,"near the east coast of Honshu, Japan",",usp000hdx3,us2010xlan,choy20100613033257,gcmtc201006130332a,gcmt20100613033257,iscgem14770378,",27.0,Fukushima,JP
51366,2010-05-13 11:01:14.690,4.8,2.2,31.6,33.367,131.495,"3 km W of Hiji, Japan",",us2010wfba,usp000hcq1,gcmtc201005131101a,gcmt20100513110114,",104.0,Oita,JP
51378,2010-05-01 09:20:40.900,4.6,3.4,63.6,37.547,138.961,"2 km ENE of Mitsuke, Japan",",us2010vtas,usp000hc5e,",43.7,Niigata,JP
51386,2010-04-26 23:23:50.240,5.1,2.0,31.8,33.654,136.977,"85 km ESE of Owase, Japan",",us2010vnck,usp000hby4,",355.6,Mie,JP
51406,2010-03-30 01:02:51.490,5.7,3.2,27.5,43.308,138.379,"177 km WNW of Iwanai, Japan",",us2010ukbe,usp000ha4n,choy20100330010253,gcmtc201003300102a,gcmt20100330010253,iscgem14522779,",8.0,Hokkaido,JP
51425,2010-03-15 22:30:32.050,4.5,4.7,107.7,35.549,140.144,"6 km SSE of Chiba, Japan",",usp000h9fh,us2010twbv,",63.5,Chiba,JP
51432,2010-03-14 08:08:03.960,6.5,5.8,27.0,37.745,141.59,"59 km ENE of Namie, Japan",",usp000h9cg,us2010tva3,choy20100314080804,gcmtc201003140808a,gcmt20100314080804,duputel201003140808a,atlas20100314080803,iscgem14406615,",32.0,Fukushima,JP
51435,2010-03-13 12:46:26.380,5.6,5.3,35.8,37.594,141.299,"29 km ENE of Namie, Japan",",us2010tube,usp000h9ap,gcmtc201003131246a,gcmt20100313124626,iscgem14405831,",76.7,Fukushima,JP
51461,2010-02-21 00:56:57.140,4.8,3.6,111.1,37.427,141.495,"44 km E of Namie, Japan",",us2010szah,usp000h7h7,gcmtc201002210056b,gcmt20100221005657,",50.4,Fukushima,JP
51467,2010-02-16 19:59:30.630,4.7,3.8,93.5,34.89,139.894,"10 km SSE of Tateyama, Japan",",usp000h7cd,us2010subb,",76.0,Chiba,JP
51493,2010-01-25 07:15:08.980,5.5,4.6,28.1,30.964,130.888,"27 km NNW of Nishinoomote, Japan",",us2010rxas,usp000h6kk,gcmtc201001250715a,gcmt20100125071509,iscgem14252312,",38.2,Kagoshima,JP
51495,2010-01-24 07:19:10.590,4.2,3.2,104.7,41.238,141.46,"21 km ESE of Mutsu, Japan",",us2010rwav,usp000h6j6,",47.5,Aomori,JP
51507,2010-01-17 06:04:36.520,5.6,3.3,36.4,37.938,143.599,"206 km SE of ?funato, Japan",",usp000h67y,us2010rpai,gcmtc201001170604a,gcmt20100117060436,iscgem15754739,",7.0,Iwate,JP
51509,2010-01-14 18:46:25.100,5.0,4.3,61.4,42.338,142.991,"51 km E of Shizunai-furukawach?, Japan",",us2010rlbq,usp000h645,gcmtc201001141846a,gcmt20100114184625,",60.1,Hokkaido,JP
51522,2009-12-29 19:23:05.410,4.9,2.6,95.1,41.93,142.075,"50 km SSW of Shizunai-furukawach?, Japan",",us2009qubg,usp000h5ft,gcmtc200912291923a,gcmt20091229192305,",72.5,Hokkaido,JP
51537,2009-12-18 11:48:32.720,5.2,5.0,54.2,33.568,141.083,"188 km SSE of Katsuura, Japan",",us2009qiav,usp000h55d,gcmtc200912181148a,gcmt20091218114832,",26.4,Chiba,JP
51539,2009-12-17 20:41:30.700,5.1,5.3,56.4,36.37,139.481,"4 km NE of Ashikaga, Japan",",us2009qhbf,usp000h54n,gcmtc200912172041a,gcmt20091217204130,",91.7,Tochigi,JP
51540,2009-12-17 14:45:24.880,4.9,3.1,92.4,34.934,139.179,"9 km ESE of It?, Japan",",usp000h54e,us2009qhax,gcmtc200912171445a,gcmt20091217144524,",13.6,Shizuoka,JP
51554,2009-12-02 06:14:29.590,5.1,3.4,120.5,37.223,141.362,"43 km SE of Namie, Japan",",us2009psak,usp000h4ns,gcmtc200912020614a,gcmt20091202061429,iscgem13979816,",59.7,Fukushima,JP
51565,2009-11-21 06:39:44.700,4.4,3.1,118.2,37.021,139.811,"22 km WNW of Kuroiso, Japan",",us2009pgak,usp000h49a,",47.1,Tochigi,JP
51591,2009-10-25 06:17:02.050,5.1,2.0,126.4,29.166,130.052,"104 km NNE of Naze, Japan",",us2009neal,usp000h3cr,gcmtc200910250617a,gcmt20091025061702,",59.5,Kagoshima,JP
51592,2009-10-23 01:28:29.330,4.9,3.8,68.6,36.578,141.065,"34 km ESE of Takahagi, Japan",",us2009ncab,usp000h39n,gcmtc200910230128a,gcmt20091023012829,",55.1,Ibaraki,JP
51607,2009-10-10 08:42:51.030,5.1,3.4,72.7,41.808,142.084,"62 km SSW of Shizunai-furukawach?, Japan",",usp000h2pp,us2009mpan,gcmtc200910100842a,gcmt20091010084251,",99.8,Hokkaido,JP
51613,2009-10-05 00:35:12.680,4.6,3.1,68.2,42.491,141.599,"16 km S of Tomakomai, Japan",",us2009mjab,usp000h2cy,",22.8,Hokkaido,JP
51627,2009-09-22 11:40:43.560,4.5,3.4,95.1,37.559,141.683,"60 km E of Namie, Japan",",usp000h1s9,us2009lwaw,",67.2,Fukushima,JP
51644,2009-09-07 16:24:26.400,4.8,3.2,116.0,42.196,142.863,"43 km ESE of Shizunai-furukawach?, Japan",",usp000h1ag,us2009lgbc,",59.3,Hokkaido,JP
51647,2009-09-04 02:30:30.390,4.8,3.8,96.5,35.655,139.978,"5 km S of Honch?, Japan",",us2009ldal,usp000h16y,gcmtc200909040230a,gcmt20090904023030,",49.1,Chiba,JP
51650,2009-09-03 13:26:17.950,6.2,5.0,20.7,31.14,130.014,"32 km WSW of Makurazaki, Japan",",us2009lcaq,usp000h16f,choy20090903132618,gcmtc200909031326a,gcmt20090903132618,iscgem15473786,",163.0,Kagoshima,JP
51657,2009-09-01 12:02:17.890,4.7,4.1,111.4,35.508,140.938,"26 km SSE of Hasaki, Japan",",usp000h143,us2009laa1,",10.0,Chiba,JP
51660,2009-08-30 15:45:54.580,4.6,4.0,116.9,37.055,141.509,"55 km E of Iwaki, Japan",",us2009kybr,usp000h123,",40.8,Fukushima,JP
51672,2009-08-24 05:26:17.100,5.3,4.8,27.8,41.016,140.065,"34 km NW of Shimokizukuri, Japan",",us2009ksak,usp000h0tg,gcmtc200908240526a,gcmt20090824052617,",175.8,Aomori,JP
51679,2009-08-17 21:58:55.830,4.4,3.4,94.7,36.995,139.951,"9 km WNW of Kuroiso, Japan",",us2009kkcj,usp000h0j4,",86.2,Tochigi,JP
51688,2009-08-13 01:53:10.030,4.7,2.5,97.0,32.743,140.501,"255 km SSE of Tateyama, Japan",",us2009kgad,usp000h099,",77.2,Chiba,JP
51689,2009-08-12 22:48:51.420,6.6,4.3,14.1,32.821,140.395,"244 km SSE of Tateyama, Japan",",us2009kfcp,usp000h093,choy20090812224851,gcmtc200908122248a,gcmt20090812224851,duputel200908122248a,atlas20090812224851,iscgem13568964,",53.0,Chiba,JP
51692,2009-08-10 20:07:09.110,6.2,7.0,30.6,34.743,138.264,"8 km NE of Sagara, Japan",",us2009kdb4,usp000h05y,iscgem15742574,atlas20090810200709,",40.4,Shizuoka,JP
51695,2009-08-09 11:47:15.310,4.2,6.0,122.5,36.101,138.717,"23 km SW of Tomioka, Japan",",us2009kcbg,usp000h04n,",142.2,Gunma,JP
51696,2009-08-09 10:55:55.110,7.1,5.3,14.2,33.167,137.944,"161 km S of ?yama, Japan",",us2009kcaz,usp000h04j,choy20090809105555,gcmtc200908091055a,duputel200908091055a,gcmt20090809105555,iscgem15190095,",292.0,Shizuoka,JP
51700,2009-08-05 03:51:15.620,5.0,3.8,43.1,32.538,131.856,"18 km ESE of Nobeoka, Japan",",us2009jyaj,usp000gzzu,gcmtc200908050351a,gcmt20090805035115,iscgem13772269,",45.6,Miyazaki,JP
51716,2009-07-22 14:51:02.260,4.5,3.1,130.8,33.025,134.303,"31 km SSE of Muroto-misakicho, Japan",",us2009jja2,usp000gzhq,",19.9,Kochi,JP
51721,2009-07-17 20:16:45.030,4.3,2.7,73.8,33.455,131.788,"16 km ENE of Kitsuki, Japan",",us2009jebz,usp000gzd0,",70.8,Oita,JP
51726,2009-07-10 15:01:36.420,4.9,2.8,74.8,42.609,141.295,"7 km NW of Shiraoi, Japan",",us2009ixa4,usp000gz3p,gcmtc200907101501a,gcmt20090710150136,",127.7,Hokkaido,JP
51740,2009-06-23 07:37:17.570,5.6,4.4,48.4,38.85,142.389,"63 km ESE of ?funato, Japan",",usp000gyhg,us2009ifaq,choy20090623073717,gcmtc200906230737a,gcmt20090623073717,iscgem13441388,",37.0,Iwate,JP
51741,2009-06-23 07:24:13.380,5.1,3.7,120.7,39.203,143.463,"133 km ESE of Yamada, Japan",",us2009ifap,usp000gyhf,gcmtc200906230724a,gcmt20090623072413,",28.0,Iwate,JP
51769,2009-06-06 05:52:43.300,5.8,4.1,15.4,35.483,140.914,"28 km SSE of Hasaki, Japan",",usp000gxx2,us2009hnap,choy20090606055243,gcmtc200906060552a,gcmt20090606055243,atlas20090606055243,iscgem13195292,",34.0,Chiba,JP
51774,2009-06-05 03:30:33.060,6.4,3.8,32.7,41.824,143.445,"105 km ESE of Shizunai-furukawach?, Japan",",us2009hmai,usp000gxvt,choy20090605033033,gcmtc200906050330a,gcmt20090605033033,iscgem13195092,atlas20090605033033,",29.0,Hokkaido,JP
51783,2009-05-26 10:31:21.420,4.9,3.1,98.0,42.023,142.213,"36 km SSW of Shizunai-furukawach?, Japan",",us2009hca1,usp000gxhz,gcmtc200905261031a,gcmt20090526103121,",66.4,Hokkaido,JP
51806,2009-04-28 11:21:18.770,5.2,3.8,63.5,42.653,144.95,"59 km SE of Kushiro, Japan",",us2009fzap,usp000gwn9,gcmtc200904281121a,gcmt20090428112118,iscgem13439158,",14.7,Hokkaido,JP
51807,2009-04-27 21:37:36.880,5.2,3.4,115.2,36.364,140.954,"33 km E of ?arai, Japan",",us2009fyb9,usp000gwmt,gcmtc200904272137a,gcmt20090427213736,iscgem13546250,",52.8,Ibaraki,JP
51810,2009-04-25 13:54:31.590,4.8,3.1,131.9,40.244,142.245,"69 km ESE of Hachinohe, Japan",",usp000gwju,us2009fwat,",56.0,Iwate,JP
51816,2009-04-21 09:57:50.540,5.3,3.6,55.5,37.365,141.399,"near the east coast of Honshu, Japan",",us2009fsa4,usp000gwet,gcmtc200904210957a,gcmt20090421095750,iscgem12638902,",43.2,Fukushima,JP
51855,2009-04-05 09:36:26.240,5.8,4.8,34.9,32.007,131.417,"10 km N of Miyazaki, Japan",",usp000gvsp,us2009fbau,choy20090405093626,gcmtc200904050936a,gcmt20090405093626,atlas20090405093626,iscgem12742016,",26.0,Miyazaki,JP
51876,2009-03-13 12:21:53.560,3.9,3.3,160.5,35.156,139.898,"18 km SSE of Futtsu, Japan",",us2009edbf,usp000guyk,",93.4,Chiba,JP
51888,2009-02-28 00:35:56.700,5.5,4.3,33.8,42.61,142.104,"37 km NW of Shizunai-furukawach?, Japan",",us2009dqae,usp000gufa,gcmtc200902280035a,gcmt20090228003556,",105.0,Hokkaido,JP
51898,2009-02-17 21:47:09.250,4.9,4.8,116.4,35.604,136.265,"19 km ESE of Tsuruga, Japan",",us2009debw,usp000gu47,gcmtc200902172147a,gcmt20090217214709,",18.2,Fukui,JP
51899,2009-02-17 00:12:57.780,4.9,3.8,67.1,37.525,141.248,"22 km ENE of Namie, Japan",",us2009dead,usp000gu36,gcmtc200902170012a,gcmt20090217001257,",53.7,Fukushima,JP
51902,2009-02-15 09:24:31.700,5.7,4.2,34.0,40.239,142.236,"68 km ESE of Hachinohe, Japan",",usp000gu0x,us2009dcay,choy20090215092431,gcmtc200902150924a,gcmt20090215092431,iscgem13434657,",33.0,Iwate,JP
51917,2009-02-01 09:32:48.680,5.1,2.7,64.5,37.884,142.403,"113 km ESE of Ishinomaki, Japan",",us2009cnav,usp000gtbp,gcmtc200902010932a,gcmt20090201093248,",37.9,Miyagi,JP
51918,2009-01-31 21:51:52.180,5.7,4.8,31.6,36.719,141.148,"36 km ESE of Kitaibaraki, Japan",",us2009cmbk,us2009cmbm,usp000gtaz,choy20090131215152,gcmt20090131215152,iscgem12933595,",34.0,Ibaraki,JP
51923,2009-01-28 23:56:05.720,4.7,2.2,108.9,35.485,140.539,"16 km SE of Narut?, Japan",",usp000gt7e,us2009cjca,",42.8,Chiba,JP
51925,2009-01-26 08:54:22.070,4.4,3.1,123.2,36.493,139.47,"16 km NE of Kiry?, Japan",",us2009cham,usp000gt49,",140.9,Tochigi,JP
